	date	country	source	campaign	clicks	latitude	longitude
642	2022-10-24	Bulgaria	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	2	42.6073975	25.4856617
643	2022-10-25	Bulgaria	google	pmax test	3	42.6073975	25.4856617
644	2022-10-26	Bulgaria	google	pmax test	3	42.6073975	25.4856617
645	2022-10-26	Bulgaria	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	1	42.6073975	25.4856617
646	2022-10-26	Bulgaria	google	[MB] PMAX | Data to Azure | 12.10.22 | EU	1	42.6073975	25.4856617
647	2022-10-27	Bulgaria	google	pmax test	1	42.6073975	25.4856617
648	2022-10-28	Bulgaria	google	pmax test	1	42.6073975	25.4856617
649	2022-10-28	Bulgaria	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	2	42.6073975	25.4856617
650	2022-10-29	Bulgaria	google	pmax test	3	42.6073975	25.4856617
651	2022-10-29	Bulgaria	google	[MB] PMAX | Data to Snowflake | 12.10.22 | EU	1	42.6073975	25.4856617
652	2022-10-30	Bulgaria	google	pmax test	5	42.6073975	25.4856617
653	2022-10-31	Bulgaria	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	5	42.6073975	25.4856617
654	2022-11-01	Bulgaria	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	3	42.6073975	25.4856617
655	2022-10-08	Myanmar (Burma)	google	pmax test	2	17.1750495	95.9999652
656	2022-10-08	Myanmar (Burma)	google	[MB] Sales | PerfMax | WW	14	17.1750495	95.9999652
657	2022-10-09	Myanmar (Burma)	google	pmax test	5	17.1750495	95.9999652
658	2022-10-10	Myanmar (Burma)	google	pmax test	16	17.1750495	95.9999652
659	2022-10-11	Myanmar (Burma)	google	pmax test	34	17.1750495	95.9999652
660	2022-10-09	Burundi	google	pmax test	1	-3.426449	29.9324519
661	2022-10-10	Burundi	google	pmax test	2	-3.426449	29.9324519
662	2022-10-08	Belarus	google	pmax test	1	53.4250605	27.6971358
663	2022-10-06	Cambodia	google	Sales-Search-7	1	12.5433216	104.8144914
664	2022-10-08	Cambodia	google	pmax test	175	12.5433216	104.8144914
665	2022-10-08	Cambodia	google	[MB] Sales | PerfMax | WW	16	12.5433216	104.8144914
666	2022-10-09	Cambodia	google	pmax test	50	12.5433216	104.8144914
667	2022-10-10	Cambodia	google	pmax test	77	12.5433216	104.8144914
668	2022-10-11	Cambodia	google	pmax test	19	12.5433216	104.8144914
669	2022-10-08	Cameroon	google	[MB] Sales | PerfMax | WW	1	4.6125522	13.1535811
670	2022-10-10	Cameroon	google	pmax test	12	4.6125522	13.1535811
671	2022-10-11	Cameroon	google	pmax test	6	4.6125522	13.1535811
672	2022-10-05	Canada	google	Google Sheets Integration	1	61.0666922	-107.991707
673	2022-10-05	Canada	google	powerbi US	1	61.0666922	-107.991707
674	2022-10-06	Canada	google	Google Data Studio Integration	1	61.0666922	-107.991707
675	2022-10-06	Canada	google	Snowflake Integration	1	61.0666922	-107.991707
676	2022-10-07	Canada	google	Snowflake Integration	1	61.0666922	-107.991707
677	2022-10-20	Canada	google	Sales-Search-7	1	61.0666922	-107.991707
678	2022-10-20	Canada	google	[MB] PMAX | Data to Power BI | 12.10.22 | TIER 1	1	61.0666922	-107.991707
679	2022-10-21	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	12	61.0666922	-107.991707
680	2022-10-21	Canada	google	[MB] PMAX | Data to Excel | 12.10.22 | TIER 1	2	61.0666922	-107.991707
681	2022-10-21	Canada	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | TIER 1	1	61.0666922	-107.991707
682	2022-10-22	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	2	61.0666922	-107.991707
683	2022-10-22	Canada	google	[MB] PMAX | Data to Tableau | 12.10.22 | TIER 1	1	61.0666922	-107.991707
684	2022-10-22	Canada	google	[MB] PMAX | Data to Azure | 12.10.22 | TIER 1	6	61.0666922	-107.991707
685	2022-10-22	Canada	google	[MB] PMAX | Data to Excel | 12.10.22 | TIER 1	2	61.0666922	-107.991707
686	2022-10-22	Canada	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | TIER 1	4	61.0666922	-107.991707
687	2022-10-23	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	4	61.0666922	-107.991707
688	2022-10-23	Canada	google	[MB] PMAX | Data to Tableau | 12.10.22 | TIER 1	8	61.0666922	-107.991707
689	2022-10-23	Canada	google	[MB] PMAX | Data to Snowflake | 12.10.22 | TIER 1	5	61.0666922	-107.991707
690	2022-10-23	Canada	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | TIER 1	1	61.0666922	-107.991707
691	2022-10-23	Canada	google	[MB] PMAX | Data to Azure | 12.10.22 | TIER 1	2	61.0666922	-107.991707
692	2022-10-24	Canada	google	[MB] PMAX | Data to Tableau | 12.10.22 | TIER 1	8	61.0666922	-107.991707
693	2022-10-24	Canada	google	[MB] PMAX | Data to Snowflake | 12.10.22 | TIER 1	6	61.0666922	-107.991707
694	2022-10-25	Canada	google	Tableau Integration	1	61.0666922	-107.991707
695	2022-10-25	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	8	61.0666922	-107.991707
696	2022-10-25	Canada	google	[MB] PMAX | Data to Tableau | 12.10.22 | TIER 1	1	61.0666922	-107.991707
697	2022-10-25	Canada	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | TIER 1	1	61.0666922	-107.991707
698	2022-10-25	Canada	google	[MB] PMAX | Data to Power BI | 12.10.22 | TIER 1	1	61.0666922	-107.991707
699	2022-10-25	Canada	google	[MB] PMAX | Data to Azure | 12.10.22 | TIER 1	7	61.0666922	-107.991707
700	2022-10-26	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	7	61.0666922	-107.991707
701	2022-10-26	Canada	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | TIER 1	1	61.0666922	-107.991707
702	2022-10-26	Canada	google	[MB] PMAX | Data to Azure | 12.10.22 | TIER 1	3	61.0666922	-107.991707
703	2022-10-26	Canada	google	[MB] PMAX | Data to Excel | 12.10.22 | TIER 1	2	61.0666922	-107.991707
704	2022-10-26	Canada	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | TIER 1	1	61.0666922	-107.991707
705	2022-10-26	Canada	google	[MB] PMAX | USA+CA | 24.10.22 | Dyn	5	61.0666922	-107.991707
706	2022-10-27	Canada	google	[MB] PMAX | Data to Excel | 12.10.22 | TIER 1	3	61.0666922	-107.991707
707	2022-10-27	Canada	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | TIER 1	7	61.0666922	-107.991707
708	2022-10-27	Canada	google	[MB] PMAX | USA+CA | 24.10.22 | Dyn	2	61.0666922	-107.991707
709	2022-10-28	Canada	google	Tableau Integration	1	61.0666922	-107.991707
710	2022-10-28	Canada	google	[MB]  Brand | WW	1	61.0666922	-107.991707
711	2022-10-28	Canada	google	[MB] PMAX | Data to Azure | 12.10.22 | TIER 1	2	61.0666922	-107.991707
712	2022-10-28	Canada	google	[MB] PMAX | Data to Excel | 12.10.22 | TIER 1	1	61.0666922	-107.991707
713	2022-10-28	Canada	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | TIER 1	1	61.0666922	-107.991707
714	2022-10-29	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	2	61.0666922	-107.991707
715	2022-10-29	Canada	google	[MB] PMAX | Data to Azure | 12.10.22 | TIER 1	2	61.0666922	-107.991707
716	2022-10-29	Canada	google	[MB] PMAX | USA+CA | 24.10.22 | Dyn	3	61.0666922	-107.991707
717	2022-10-30	Canada	google	pmax test	1	61.0666922	-107.991707
718	2022-10-30	Canada	google	[MB] PMAX | Data to Tableau | 12.10.22 | TIER 1	1	61.0666922	-107.991707
719	2022-10-30	Canada	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | TIER 1	1	61.0666922	-107.991707
720	2022-10-30	Canada	google	[MB] PMAX | Data to Power BI | 12.10.22 | TIER 1	1	61.0666922	-107.991707
721	2022-10-30	Canada	google	[MB] PMAX | USA+CA | 24.10.22 | Dyn	1	61.0666922	-107.991707
722	2022-10-31	Canada	google	pmax test	2	61.0666922	-107.991707
723	2022-10-31	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	2	61.0666922	-107.991707
724	2022-10-31	Canada	google	[MB] PMAX | Data to Power BI | 12.10.22 | TIER 1	1	61.0666922	-107.991707
725	2022-10-31	Canada	google	[MB] PMAX | Data to Excel | 12.10.22 | TIER 1	1	61.0666922	-107.991707
726	2022-11-01	Canada	google	Tableau Integration	1	61.0666922	-107.991707
727	2022-11-01	Canada	google	[MB]  Brand | WW	2	61.0666922	-107.991707
728	2022-11-01	Canada	google	[MB] PMAX | Data to Google Data,Looker Studio | 12.10.22 | TIER 1	4	61.0666922	-107.991707
729	2022-10-11	Cape Verde	google	pmax test	1	16.0000552	-24.0083947
730	2022-10-21	Cayman Islands	google	[MB] Sales | DSA	1	19.703182249999998	-79.9174627243246
731	2022-10-06	Sri Lanka	google	Sales-Search-7	1	7.5554942	80.7137847
732	2022-10-08	Sri Lanka	google	pmax test	53	7.5554942	80.7137847
733	2022-10-08	Sri Lanka	google	[MB] Sales | PerfMax | WW	16	7.5554942	80.7137847
734	2022-10-09	Sri Lanka	google	pmax test	21	7.5554942	80.7137847
735	2022-10-10	Sri Lanka	google	pmax test	45	7.5554942	80.7137847
736	2022-10-11	Sri Lanka	google	pmax test	16	7.5554942	80.7137847
737	2022-10-08	Chad	google	pmax test	2	15.6134137	19.0156172
738	2022-10-10	Chad	google	pmax test	1	15.6134137	19.0156172
739	2022-10-08	China	google	[MB] Sales | PerfMax | WW	21	35.000074	104.999927
740	2022-10-09	China	google	pmax test	1	35.000074	104.999927
741	2022-10-05	Taiwan	google	Sales-Search-7	2	23.9739374	120.9820179
742	2022-10-11	Taiwan	google	pmax test	4	23.9739374	120.9820179
743	2022-10-04	Colombia	google	Sales-Search-7	1	4.099917	-72.9088133
744	2022-10-08	Colombia	google	pmax test	2	4.099917	-72.9088133
745	2022-10-08	Colombia	google	[MB] Sales | PerfMax | WW	3	4.099917	-72.9088133
746	2022-10-09	Colombia	google	pmax test	3	4.099917	-72.9088133
747	2022-10-10	Colombia	google	pmax test	13	4.099917	-72.9088133
748	2022-10-11	Colombia	google	Sales-Search-7	1	4.099917	-72.9088133
749	2022-10-11	Colombia	google	Tableau Integration	1	4.099917	-72.9088133
750	2022-10-11	Colombia	google	pmax test	33	4.099917	-72.9088133
751	2022-10-11	Colombia	google	[MB]  Brand | WW	1	4.099917	-72.9088133
752	2022-10-12	Colombia	google	pmax test	27	4.099917	-72.9088133
753	2022-10-13	Colombia	google	Tableau Integration	2	4.099917	-72.9088133
754	2022-10-13	Colombia	google	pmax test	2	4.099917	-72.9088133
755	2022-10-13	Colombia	google	pmax test	20	4.099917	-72.9088133
756	2022-10-13	Colombia	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	117	4.099917	-72.9088133
757	2022-10-13	Colombia	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
758	2022-10-13	Colombia	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	86	4.099917	-72.9088133
759	2022-10-13	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	32	4.099917	-72.9088133
760	2022-10-13	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	61	4.099917	-72.9088133
761	2022-10-13	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	27	4.099917	-72.9088133
762	2022-10-13	Colombia	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	135	4.099917	-72.9088133
763	2022-10-13	Colombia	google	[MB] PMAX | Data to Azure | 12.10.22 | Cheap Country	13	4.099917	-72.9088133
764	2022-10-13	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	18	4.099917	-72.9088133
765	2022-10-14	Colombia	google	Sales-Search-7	1	4.099917	-72.9088133
766	2022-10-14	Colombia	google	pmax test	1	4.099917	-72.9088133
767	2022-10-14	Colombia	google	[MB] Sales | DSA	2	4.099917	-72.9088133
768	2022-10-14	Colombia	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	26	4.099917	-72.9088133
769	2022-10-14	Colombia	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	68	4.099917	-72.9088133
770	2022-10-14	Colombia	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	61	4.099917	-72.9088133
771	2022-10-14	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
772	2022-10-14	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
773	2022-10-14	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	38	4.099917	-72.9088133
774	2022-10-14	Colombia	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
775	2022-10-15	Colombia	google	[MB] Sales | DSA	1	4.099917	-72.9088133
776	2022-10-15	Colombia	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	51	4.099917	-72.9088133
777	2022-10-15	Colombia	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	28	4.099917	-72.9088133
778	2022-10-15	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	100	4.099917	-72.9088133
779	2022-10-15	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	11	4.099917	-72.9088133
780	2022-10-15	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	10	4.099917	-72.9088133
781	2022-10-15	Colombia	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	26	4.099917	-72.9088133
782	2022-10-15	Colombia	google	[MB] PMAX | Data to Azure | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
783	2022-10-15	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	47	4.099917	-72.9088133
784	2022-10-15	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	25	4.099917	-72.9088133
785	2022-10-16	Colombia	google	[MB] Sales | DSA	1	4.099917	-72.9088133
786	2022-10-16	Colombia	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	22	4.099917	-72.9088133
787	2022-10-16	Colombia	google	[MB] PMAX | Data to Tableau | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
788	2022-10-16	Colombia	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	4	4.099917	-72.9088133
789	2022-10-16	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	31	4.099917	-72.9088133
790	2022-10-16	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	6	4.099917	-72.9088133
791	2022-10-16	Colombia	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
792	2022-10-17	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
793	2022-10-17	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
794	2022-10-18	Colombia	google	Tableau Integration	1	4.099917	-72.9088133
795	2022-10-18	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	9	4.099917	-72.9088133
796	2022-10-18	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
797	2022-10-18	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
798	2022-10-18	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	15	4.099917	-72.9088133
799	2022-10-19	Colombia	google	[MB]  Brand | WW	2	4.099917	-72.9088133
800	2022-10-20	Colombia	google	Tableau Integration	2	4.099917	-72.9088133
801	2022-10-20	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
802	2022-10-20	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
803	2022-10-20	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
804	2022-10-20	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	2	4.099917	-72.9088133
805	2022-10-21	Colombia	google	Tableau Integration	2	4.099917	-72.9088133
806	2022-10-21	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	8	4.099917	-72.9088133
807	2022-10-21	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	7	4.099917	-72.9088133
808	2022-10-21	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	6	4.099917	-72.9088133
809	2022-10-21	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	6	4.099917	-72.9088133
810	2022-10-21	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	2	4.099917	-72.9088133
811	2022-10-22	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	8	4.099917	-72.9088133
812	2022-10-22	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
813	2022-10-23	Colombia	google	[MB] Sales | DSA	1	4.099917	-72.9088133
814	2022-10-23	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
815	2022-10-23	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
816	2022-10-23	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	4	4.099917	-72.9088133
817	2022-10-23	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	4	4.099917	-72.9088133
818	2022-10-24	Colombia	google	pmax test	9	4.099917	-72.9088133
819	2022-10-24	Colombia	google	[MB] Sales | DSA	1	4.099917	-72.9088133
820	2022-10-24	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	5	4.099917	-72.9088133
821	2022-10-24	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	6	4.099917	-72.9088133
822	2022-10-24	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	8	4.099917	-72.9088133
823	2022-10-24	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
824	2022-10-24	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	1	4.099917	-72.9088133
825	2022-10-25	Colombia	google	pmax test	10	4.099917	-72.9088133
826	2022-10-25	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
827	2022-10-25	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	7	4.099917	-72.9088133
828	2022-10-25	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
829	2022-10-25	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	1	4.099917	-72.9088133
830	2022-10-26	Colombia	google	Sales-Search-7	1	4.099917	-72.9088133
831	2022-10-26	Colombia	google	pmax test	12	4.099917	-72.9088133
832	2022-10-26	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	11	4.099917	-72.9088133
833	2022-10-26	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	6	4.099917	-72.9088133
834	2022-10-26	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
835	2022-10-26	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
836	2022-10-27	Colombia	google	pmax test	11	4.099917	-72.9088133
837	2022-10-27	Colombia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
838	2022-10-27	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
839	2022-10-27	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
840	2022-10-27	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	9	4.099917	-72.9088133
841	2022-10-27	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	1	4.099917	-72.9088133
842	2022-10-28	Colombia	google	pmax test	7	4.099917	-72.9088133
843	2022-10-28	Colombia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
844	2022-10-28	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	4	4.099917	-72.9088133
845	2022-10-28	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	1	4.099917	-72.9088133
846	2022-10-29	Colombia	google	pmax test	13	4.099917	-72.9088133
847	2022-10-29	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	2	4.099917	-72.9088133
848	2022-10-30	Colombia	google	pmax test	15	4.099917	-72.9088133
849	2022-10-30	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	4.099917	-72.9088133
850	2022-10-30	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	4.099917	-72.9088133
851	2022-10-30	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	2	4.099917	-72.9088133
852	2022-10-31	Colombia	google	pmax test	23	4.099917	-72.9088133
853	2022-10-31	Colombia	google	[MB] Sales | DSA	1	4.099917	-72.9088133
854	2022-10-31	Colombia	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	6	4.099917	-72.9088133
855	2022-10-31	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	26	4.099917	-72.9088133
856	2022-11-01	Colombia	google	pmax test	6	4.099917	-72.9088133
857	2022-11-01	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	17	4.099917	-72.9088133
858	2022-11-01	Colombia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Arab region	1	4.099917	-72.9088133
859	2022-10-10	Republic of the Congo	google	pmax test	2	-0.7264327	15.6419155
860	2022-10-08	Democratic Republic of the Congo	google	pmax test	1	-2.9814344	23.8222636
861	2022-10-11	Democratic Republic of the Congo	google	pmax test	5	-2.9814344	23.8222636
862	2022-10-04	Costa Rica	google	Sales-Search-7	1	10.2735633	-84.0739102
863	2022-10-13	Costa Rica	google	Sales-Search-7	1	10.2735633	-84.0739102
864	2022-10-13	Costa Rica	google	[MB] PMAX | Data to Power BI | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
865	2022-10-13	Costa Rica	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
866	2022-10-14	Costa Rica	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	10.2735633	-84.0739102
867	2022-10-15	Costa Rica	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
868	2022-10-15	Costa Rica	google	[MB] PMAX | Data to Snowflake | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
869	2022-10-15	Costa Rica	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	10.2735633	-84.0739102
870	2022-10-16	Costa Rica	google	[MB] PMAX | Data to Google Data Studio | 12.10.22 | Cheap Country	2	10.2735633	-84.0739102
871	2022-10-16	Costa Rica	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	3	10.2735633	-84.0739102
872	2022-10-16	Costa Rica	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	10.2735633	-84.0739102
873	2022-10-17	Costa Rica	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
874	2022-10-18	Costa Rica	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	2	10.2735633	-84.0739102
875	2022-10-24	Costa Rica	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
876	2022-10-27	Costa Rica	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
877	2022-10-30	Costa Rica	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
878	2022-10-30	Costa Rica	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
879	2022-10-31	Costa Rica	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
880	2022-11-01	Costa Rica	google	[MB] Sales | DSA	1	10.2735633	-84.0739102
881	2022-11-01	Costa Rica	google	[MB] PMAX | Data to Excel | 12.10.22 | Cheap Country	1	10.2735633	-84.0739102
882	2022-11-01	Costa Rica	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | Cheap Country	3	10.2735633	-84.0739102
883	2022-10-11	Croatia	google	pmax test	2	45.5643442	17.0118954
884	2022-10-12	Croatia	google	pmax test	1	45.5643442	17.0118954
885	2022-10-13	Croatia	google	pmax test	1	45.5643442	17.0118954
886	2022-10-16	Croatia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	1	45.5643442	17.0118954
887	2022-10-16	Croatia	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	1	45.5643442	17.0118954
888	2022-10-21	Croatia	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	1	45.5643442	17.0118954
889	2022-10-22	Croatia	google	[MB] PMAX | Data to Google Sheets | 12.10.22 | EU	2	45.5643442	17.0118954
890	2022-10-23	Croatia	google	[MB] PMAX | Data to Google BigQuery | 12.10.22 | EU	1	45.5643442	17.0118954
891	2022-10-25	Croatia	google	pmax test	1	45.5643442	17.0118954
892	2022-10-26	Croatia	google	[MB] PMAX | Data to Google Data/Looker Studio | 12.10.22 | EU	2	45.5643442	17.0118954
893	2022-10-28	Croatia	google	pmax test	1	45.5643442	17.0118954
894	2022-10-28	Croatia	google	[MB] PMAX | Data to Amazon S3 | 12.10.22 | EU	1	45.5643442	17.0118954
895	2022-10-29	Croatia	google	pmax test	1	45.5643442	17.0118954
896	2022-10-30	Croatia	google	pmax test	1	45.5643442	17.0118954
897	2022-10-31	Croatia	google	[MB] PMAX | Data to Excel | 12.10.22 | EU	3	45.5643442	17.0118954
898	2022-10-09	2192	google	pmax test	1	47.633358826666665	19.507517426666666
899	2022-10-10	2192	google	pmax test	1	47.633358826666665	19.507517426666666
900	2022-10-06	Czechia	google	Sales-Search-7	1	49.7439047	15.3381061
901	2022-10-11	Czechia	google	Sales-Search-7	1	49.7439047	15.3381061
902	2022-10-11	Czechia	google	pmax test	1	49.7439047	15.3381061
903	2022-10-13	Czechia	google	[MB] Search | Competitors	1	49.7439047	15.3381061
904	2022-10-27	Czechia	google	Sales-Search-7	1	49.7439047	15.3381061
